ID,名称,lon,lat,房价,tese,城区名,地址,建筑年代,geometry,街道,县,市,省
e27fc5816676ebae8b1162f52db37aff,华世隆国际公寓,116.415189,39.975856,61093.0,"交通出行$此房所在位置在北三环安贞桥北，距离北三环主干道50米，距离公交车站237米，距离地铁5号线和平西桥站748米（百度地图测距），公交地铁纵横交错，交通便利。$$小区介绍$华世隆国际公寓，地址东城区北三环东路37号，目前在售在租的都是B座，2001年商品房，住宅性质。小区民水民电，自采暖，车位充足。$$周边配套$商场配套：环宇荟商场，环贸，华堂商场，物美 
医疗配套：中日医院，安贞医院，北京中医药大学第三附属医院 
交通配套：惠新西街南口地铁站5/10号线换乘站，安贞门地铁站10号线，和平西桥地铁站5号线 
公园配套：元大都遗址公园，奥体，奥森",东城小区,(东城安贞)北三环东路37号,2001,POINT (116.415189 39.975856),小关街道,朝阳区,北京市,北京市
04696320b649a93d3a87f541430388e7,方舟苑二期,116.471202,39.98528,69992.0,交通出行$出小区东门即可上四环，沿曙光西路直奔三环，向南200米是京密路，盘四环直至机场高速，地铁有14号线阜通站，步行1200米。小区门口公交车132路，五站地到达10号线太阳宫站！或者步行至阜通东大街西口站乘坐536路，一站地即可换乘10号线！交通便利！$$小区介绍$方舟苑是1998-2005年的商品房社区，分三期建成，共计10栋住宅楼，一二期开发商是方舟苑开发商，三期（城市月光）是方恒开发商；同处一个院落，封闭式管理，有地上和地下车位两种，费用150-550每月，一期2梯10户，二三期3梯10户，本期物业费1.65元/平米。$$周边配套$小区南门出发路经70米即可到达宜家家居，从小区西门出发路经112米即可到达四元桥购物，家乐福。从小区东门出发路经670米即可到达中国中医科学院望京医院。从小区西门出发路经290米即可到达金隅南湖公园。（数据来源于百度地图）,朝阳小区,(朝阳望京)北四环东路甲9号,2001,POINT (116.471202 39.98528),望京街道,朝阳区,北京市,北京市
0d4b2fdcf2a305d14de66b6844645f87,西便门东里,116.360004,39.90498,115482.0,交通出行$小区出行很便利，小区东门距地铁2号线长椿街站600米（根据百度地图），小区西门距地铁1号线南礼士路站800米（根据百度地图）；小区方圆300米内有三个公交站，一个西便门外站，两个不同线路的西便门站。公交线路繁多，有26、423、339、390、691、19路等$$小区介绍$西便门东里小区在长椿街这边来说属于比较不错的公房社区；小区分为三个门：西门为进车门，人车分流；南门出车门；东门一般骑车出行比较方便；去地铁2号线长椿街的话，东门很方便；小区内设多处健身器材，公园凉亭一应俱全，方便您茶余饭后的健身娱乐。$$周边配套$公园：宣武公园，护城河公园；医院：宣武医院、广安门中医院、复兴门医院、儿童医院；商场：顺天府商场、首航商场、天客隆商场；商场：长安商场、百盛购物。$$适宜人群$这个房子是属于一层半，有无障碍通道，出行方便，没有早晚高峰等电梯的困扰。而且属于一次供水，水质干净。这个楼的一层和半地下是单独走水的，所以不容易堵。房子是七年前装修的，装修保持得很不错，可以拎包入住。房子屋内净高2.88米，居住舒适。,西城小区,"(西城木樨地)西便门外大街西便门东里, 西便门东里",1970,POINT (116.360004 39.90498),金融街街道,西城区,北京市,北京市
fc48a60e606d770025a1804ede2bbe98,车公庄中里,116.348241,39.938327,115983.0,交通出行$距离地铁6号线车公庄西站350米，距离地铁4号线动物园站800米，距离地铁16号线1000米，交通方便，同时有多条公交线路$$小区介绍$建筑大学教师楼，大学的物业管理，楼内干净整洁，有独立的小区，可以停车，不临街，居住很安静。$$周边配套$小区业主可以办理车证，可以停进小区。配套有动物园，梅兰芳大剧院，凯德茂商场。三级甲等医院有，人民医院，阜外医院，海军总医院等。步行200米到展览路公交站（多辆公交车途径此站），步行400米到6号线车公庄西地铁站。出行方便。$$适宜人群$房子层高高，不压抑，适合身高较高的家庭居住使用，各个功能间也比较宽敞。,西城小区,(西城车公庄)车公庄中里,1956,POINT (116.348241 39.938327),展览路街道,西城区,北京市,北京市
a1971f17ca1bf6debc701b927846c0c8,百环家园,116.471626,39.8946,63056.0,交通出行$地铁7-10-14三条地铁线，公交小区北门双井桥东站23、35、54、专10、专87等，双井桥南站特8、300、848、998、运通107，开车出行北门上广渠路，出南门上三环，交通便利，四通八达。$$小区介绍$小区2005年建成，14栋居民楼，两个大花园，物业费1.37元/平，供暖24元/平。车位充足，小区院墙是后换的，后期还要加装门禁。小区东西院有休息广场和儿童游乐场以及多种健身娱乐器材。$$周边配套$小区位于双井桥的东南角，小区各区中间的十字路口有三个菜市场四个生活市场。小区向东1.4公里是家乐福和大型室内购物综合体，向西552米是和是集餐饮，购物，娱乐于一体的综合购物广场。（据百度地图可查）$$适宜人群$适合单身和已婚两口子，去地铁近，去商场近，去家乐福近，去医院近，生活方便。,朝阳小区,(朝阳双井)广渠路66号院,2004,POINT (116.471626 39.8946),双井街道,朝阳区,北京市,北京市
539c668d91a687dae0448b7807fa9b41,清上园,116.337135,40.044991,80646.0,"交通出行$小区的东北出去有681.333外.432.618等公交车，小区的东南门出去有118.614.328.632等公交线路，可以通往您想去的地方。出行方便快捷。$$小区介绍$小区是2003年商品房小区，小区总共是10栋楼，分为一期和二期。1-4号楼是一期，5-10号楼是二期。小区是人车分流的，分为地上和地下停车场。每栋楼的楼下都有花草树木，小区里有花园，棋牌桌，健身器材，在小区里散步就像在花园里溜达，让人心情舒畅$$周边配套$小区的东南出去往南走有清河万象汇，沃尔玛等休闲娱乐场所。小区的东面往东走有清河小营菜市场，那里有新鲜的蔬菜水果。$$适宜人群$房子装修很好，可以直接拎包入住，适合年轻人独居或者情侣居住。
房子是朝南向，电梯中高层，采光视野很好，也适合老年人居住。",海淀小区,"(海淀安宁庄)清上园东路1号院, 安宁庄东路1号院",2003,POINT (116.337135 40.044991),西三旗街道,海淀区,北京市,北京市
2515a8e26600f2adf84f376978a53530,绿景馨园,116.447756,39.896508,112471.0,交通出行$小区配套齐全，百度地图显示距离广渠门内地铁站710米，地铁站旁边是广渠门家乐福！距离东二环广渠门百度地图显示500米（数据来源于百度地图）$$小区介绍$绿景馨园小区为2004年建成，回迁房社区，小区全为6层高板楼，共8栋楼，2栋是配套在小区外，6栋楼为住宅均为南北向或者全南户型，小区楼与楼间距较大，通风、采光较好，小区居住较为舒适。$$周边配套$小区南门出行向南有龙潭湖公园，配套齐全，百度地图显示距离广渠门内地铁站710米，地铁站旁边是广渠门家乐福！距离东二环广渠门百度地图显示500米，餐饮和银行都有！$$适宜人群$由于此房为二居室，比较适合家里有孩子的家庭，还有老人帮接孩子上课、放学的家庭,东城小区,(东城广渠门)绿景馨园东区,2004,POINT (116.447756 39.896508),双井街道,朝阳区,北京市,北京市
b031349fcb1402bc7f75e975c7a018a0,万寿寺北里,116.318419,39.957766,105404.0,"交通出行$公交出行：为公桥公交站距离小区259米，有运通103、109、110、201。323,374,610,634,645,74路等多路公交车。地铁出行：4号线魏公村站距离小区1.7千米。驾车出行：出小区即可上西三环出行十分便利。小区北侧三百米是北外东校区对外开放，可以散步，游泳健身$$小区介绍$万寿寺北里一共是10栋楼，建成年代在1960-1997年之间，小区在2015年刚刚做完老旧小区改造，封闭式管理需要刷卡进出管理严格，车位是租赁固定车位600-800一年。交通方便出小区西侧就是西三环，距离紫竹院公园1.2千米（根据高德地图测算）$$适宜人群$本房为正规的三居室，东西通透，适合一家人居住，家里有老人小孩的也足够居住",海淀小区,(海淀魏公村)万寿寺北里,1960,POINT (116.318419 39.957766),北下关街道,海淀区,北京市,北京市
4c8ad30637b74e6b8e13a86ffe6e29ec,龙锦苑一区,116.365602,40.094493,45152.0,交通出行$小区最主要的卖点就是交通方便，距离8号线平西府地铁站756米（百度实测）门口就是公交车站$$小区介绍$小区环境优美，交通方便，绿化高是一个花园式小区，配套完善，生活成本低$$周边配套$小区位于8号线回龙观大街地铁站和平西府地铁站之间，交通便捷，有禧乐汇，龙旗广场，华联商场等，有菜市场，公园，还有配套的五万平米购物商场，医院有京都儿童医院，积水潭医院和中西医结合医院，配套齐全，衣食住行都很方便。$$适宜人群$小区居住密度低，人文素质高，适合一家三代同堂居住，小区都是板楼，居住舒适,昌平小区,(昌平回龙观)龙锦苑一区,2005,POINT (116.365602 40.094493),霍营街道,昌平区,北京市,北京市
d455e944b224c37ed2e15aa1fbbced22,绿城百合公寓桂雨苑,116.07997,39.715047,28720.0,交通出行$小区处于京石高速公路阎村出口2000米处，自己驾车出行方便，小区的北边是紫草坞路口公交站，公交车有952、901、836、839、房14、房15、房38、房42等公交，出行方便。$$小区介绍$绿城百合公寓是由浙江房地产开发企业绿城集团开发兴建的精品社区，总建筑面积约为63万平米，配套4000平米的市场。小区分南区9个苑组成主打绿地景观，北区5个苑主打水系景观。小区人车分流，24小时保安巡逻值班。$$周边配套$阿田大虾、金都花园、乐山小面、香河肉饼 银行：建设银行、工商银行 世纪华联、华冠开古庄市场$$适宜人群$楼层较低，配套齐全，一层带院子，适合老人种菜养花。有合适客户多推荐。,房山小区,(房山阎村)绿城百合公寓桂雨苑,2005,POINT (116.07997 39.715047),阎村镇,房山区,北京市,北京市
1d7c7c818c122642e77fa9db48bbaf58,米兰天空,116.482667,39.804773,54279.0,交通出行$小区交通设施完善:距亦庄线-亦庄桥地铁站（根据百度地铁显示779米） 小区东门多路公交线路，846 （大北窑南-杨秀店）927（木樨园桥东-南刘庄）运通115（金庄-博兴一路北口）665（泰河园小区-北京南站南广场）出行方便。,亦庄开发区小区,(亦庄开发区亦庄)贵园北里丙区,2002,POINT (116.482667 39.804773),亦庄地区,大兴区,北京市,北京市
d79261ff5954bc3e886c52bce7723f23,万和世家,116.371638,39.885409,139917.0,交通出行$小区出门门口就是公交站南樱桃园路口北10.48.50.88等路，小区从万寿公园穿过去就是4号线地铁陶然亭站。$$小区介绍$万和世家2003年商品房小区，电梯直达，9层板楼花园洋房，刷卡进万寿公园。$$周边配套$小区最近的医院有回民医院、宣武医院、友谊医院；万寿公园、、陶然亭公园；幸福、美廉美、；地铁有4号线陶然亭站、7号线广安门内站、19号线牛街地铁站。$$适宜人群$小区安静不临街，花园洋房，人车分流，小区刷卡可以进万寿公园，配套完善，适合改善居住。,西城小区,(西城牛街)右安门内大街10号院,2002,POINT (116.371638 39.885409),陶然亭街道,西城区,北京市,北京市
1a5c32c1cbc5bb7ac731e2184ee51d18,永定路甲19号院,116.268542,39.926904,88322.0,适宜人群$房子是带电梯的，中间楼层，客厅朝东三个卧室朝南，采光和视野好，适合有老人小孩的家庭，出行方便，小区环境好，生活便利。,海淀小区,(海淀五棵松)永定路甲19号院,2001,POINT (116.268542 39.926904),田村路街道,海淀区,北京市,北京市
74ba77db4ef67b7a8e304b48ab79e4b8,高杨树南里,116.557355,39.953387,49847.0,交通出行$小区门口北100米是高杨树公交站，有468路，672路两个线路。距离平房桥五环出入口1.5公里（百度地图测距）$$小区介绍$此小区是高杨树南里，位于东北五环和机场二高速东北1.5公里，小区总共5幢楼，干净整洁，都是6层板楼不带电梯，距离高杨树公交站100米，高杨树社区医疗站，购物商场等配套设施齐全。集中供暖30元/㎡。$$周边配套$金隅嘉品MALL——综合购物商城、盒马生鲜，家乐福； 距小区500米（高德地图）有北京银行； 小区门口就是生活商店、新发地菜篮子等24小时便利店，生活方便；$$适宜人群$房子是低楼层，适合家里有老人小孩的用户，步梯房可以免去爬楼梯的烦恼，房子内部使用面积合理，居住体验好，舒适度高。房子看房方便，欢迎随时咨询,朝阳小区,(朝阳东坝)驹子房路高杨树南里,1983,POINT (116.557355 39.953387),东坝地区（乡）,朝阳区,北京市,北京市
3b9dcd5f794d2cae9d09a3de0d74f406,芳草地北巷,116.455796,39.926346,99429.0,周边配套$往北是三里屯，工体，朝阳医院，东大桥地铁站；往西是悠唐广场，沃尔玛；往东是世贸天阶，朝外SOHO；往南是侨福芳草地，日坛公园,朝阳小区,(朝阳朝阳门外)芳草地北巷,1983,POINT (116.455796 39.926346),团结湖街道,朝阳区,北京市,北京市
ad71af588aea546d8dee421201416595,橙色年代,116.302492,39.893778,79031.0,"交通出行$小区西门50米有莲宝路口南公交站，有77,568,941,等多趟公交站线，出小区南门1.1公里到达六里桥地铁站B2口，交通便利，方便您的日常出行，（以上数据源于高德地图）$$小区介绍$橙色年代小区建成于2004年，商品房社区，小区共有4栋楼，三栋塔楼一栋板楼，物业是首华物业，24小时安保轮班值守保证您的生活安全，小区是自采暖使用起来比较方便。$$周边配套$本房所在小区位置繁华，生活便利。小区底商就有鸿运便民蔬菜，建设银行，金象大药房等。小区出西门往西两站地是千禧购物，永辉。小区南门到银座和谐广场735米（高德地图），银和谐广场是大型商场，餐饮娱乐购物一应俱全。$$适宜人群$本房是正规三居室带电梯，小区环境优美，适合一家三代人居住，客厅方正没有压抑感，商品房社区，居民素质高。",海淀小区,(海淀六里桥)万丰路18号院,2004,POINT (116.302492 39.893778),羊坊店街道,海淀区,北京市,北京市
fe809ebef1d42a18244bd0be27687439,恩济里小区,116.291418,39.937341,97827.0,交通出行$社区配套齐全，距离10号线慈寿寺地铁850米（数据来源于百度地图）；门口有多趟公交92路、335路、89路、4路、27路；社区有5个便民菜市场，距离玲珑塔公园600米（数据来源百度地图）。$$小区介绍$恩济里小区是1996年的北京市十佳文明社区，社区管理很好，分安，定，幸，福四个苑，小区南门进西门出，单向行驶。道路蜿蜒曲折，有曲径通幽之意，每个院里的绿植都是不一样的，可以说是一步一景。$$周边配套$小区配套齐全，小区北面出去距离地铁慈寿寺站582米，小区北门一路之隔就是基石公园，有篮球场地，羽毛球场地，孩子娱乐的各种器具沙坑等等。$$适宜人群$适合有孩子的居住，小区里有两所公立幼儿园。楼层低，恩济里小区北门距离地铁慈寿寺站673米。 适合老人居住，小区里有公园，距离玲珑公园763米。距离家乐福商场830米,海淀小区,(海淀定慧寺)恩济里,1989,POINT (116.291418 39.937341),八里庄街道,海淀区,北京市,北京市
3e6e34a796acc1037566b9a7a43d5215,玉泉新城B区,116.255629,39.925357,77034.0,小区介绍$玉泉新城小区是2004年开始动工，2006年交房，小区环境安静，人车分流。$$周边配套$小区南侧就是航天部医院，公园有阳光星期八公园，不收费。配套物美、永辉，京粮购物广场，工商银行，兴业银行等。地铁：6号线田村站，1号线玉泉路站。$$适宜人群$小区人车分流，绿植多，南侧是航天部医院，星期八公园。房子面积大，4个卧室，适合一家三代人改善居住。,石景山小区,"(石景山玉泉路)玉泉路与阜石路交汇处西南角, 玉泉北里二区",2005,POINT (116.255629 39.925357),田村路街道,海淀区,北京市,北京市
df985d9d40541e827a376ac1fad2f8d8,嘉铭桐城B区,116.435603,40.006395,96626.0,交通出行$社区有2路公交车，658路、694路公交车（距离100米，来源于百度地图）；地铁15号线关庄站（距离约180米，来源于百度地图）；南侧北四环、西侧北苑路、东侧北湖渠路，出行便捷。$$小区介绍$嘉铭桐城B区是2002年建成的商品房社区，由两栋围合式板楼组成，社区人车分流 ，老人小孩可安心在院内活动，生活氛围浓厚。出小区步行1KM内有紫薇公园和黄草湾郊野公园，远洋未来广场，BHG生活，车位充裕，敬享品质生活$$周边配套$公园：奥森公园，荒草湾郊野公园，紫薇公园； 医院：中日友好医院，安贞医院，航空总医院； 商场：未来购物广场，飘亮购物广场，新奥购物广场，新辰里购物广场，上品，华堂商场； 银行：北京银行，招商银行，工商银行，农行，北京农商银行，建设银行$$适宜人群$买车位必须在小区有房产（您要是嘉铭业主无论是哪个区的都可以买）车位不能贷款只能全款购买,朝阳小区,(朝阳亚运村小营)北苑路86号嘉铭园一区,2002,POINT (116.435603 40.006395),来广营地区（乡）,朝阳区,北京市,北京市
bb1f1532080deb49d15628513c067d41,西营前街,116.672861,39.905035,37529.0,交通出行$小区门口有647，809等到国贸的车以及在通州内的552路，589路！ 地铁介于地铁6号线和八通线之间，方便出行！$$小区介绍$西营前街此楼建成于1987-2003年，板式楼房，全南朝阳，户型方正。小区属于供电局家属院，停车位充足不收费，绿化好，整体环境干净整洁，配套齐全。$$周边配套$1、房屋坐落位置距离北京潞河医院和中西医结合医院近，保障及时就医。 2、房屋北行，有西海子公园 3、有菜市场、京客隆、各大银行、大鸭梨烤鸭店等餐饮配备齐全$$适宜人群$本房但是总价不高，适合首付不多的年轻小两口，并且所处的位置在通州的老城区，配套设施都很完善,通州小区,"(通州万达)西营前街, 新城东里, 窑厂57号",1981,POINT (116.672861 39.905035),中仓街道,通州区,北京市,北京市
24f1667ff05ee261021507061899df91,茂华景公院,116.206157,39.924684,68172.0,小区介绍$小区是2009年的商品房小区，共有13栋楼，290户，物业有24小时保安执勤，居住舒适度高$$周边配套$小区东门，东北角160米（百度测距）就是沃尔玛山姆会员店，正北侧210米（百度测距）是盒马鲜生，购物方便，生活便利，茂华分4个小区，分别为：景上景，景公阁，景公馆，景公院；都是低密度住宅，社区人口密度低，环境优雅，适宜居住,石景山小区,(石景山杨庄)时代花园南路23号院,2009,POINT (116.206157 39.924684),四季青地区（镇）,海淀区,北京市,北京市
c950cc5460fd69cff9c008a2d720e057,FCC中央城,116.217685,39.770818,21921.0,交通出行$小区位于京良路北侧，从京石高速西三环六里桥到京良路出口10余公里。邻轻轨房山线地铁长阳站，可与地铁9号线实现换乘，方便抵达丽泽商务区、公主坟、中关村等市区热点区域$$小区介绍$小区是万科开发商，万科自持物业。24小时保安。 FCC由新加坡CPG设计公司设计规划，融合新加坡主流设计理念，强化景观功能与美感，将现代都市与自然山川景观相结合，打造商务、办公、休闲、娱乐、购物为一体的多元化建筑群落$$周边配套$长阳半岛广场、京投港以及奥特莱斯(华北旗舰店)，吸纳国际品牌300余家，是各类折扣店、休闲体系。包括商场、购物广场、餐饮、文化娱乐等，营造浓厚的休闲娱乐氛围$$适宜人群$此房有电梯，出入方便，楼层好光线好，视野开阔，房子精装，保持的很好,房山小区,"(房山长阳)长阳地铁站北侧50米, 福泽路2号院, 福泽路8号院",2016,POINT (116.217685 39.770818),长阳镇,房山区,北京市,北京市
0c3c6905dbcd54fa0cbc93cf4a1db3fe,小关街,116.384997,39.986023,94478.0,交通出行$地铁：十号线健德门和牡丹园站；公交：牡丹园东站：21路，92路，618路，653路等，祁家豁子站：143路，625路，670路，889路等；牡丹园北站： 16路， 47路， 425路， 611路， 635;路，957快，出行方便。$$小区介绍$小关街社区共5栋楼，都是板楼，社区闹中取静，居民素质高，2018年11月份改造完成，上下水和墙体外保温，窗户，都是统一改造的，小区是电视机单位分房，居住起来比较舒适。$$周边配套$已经建好的公园有3个，马甸公园，元大都遗址公园，在小区东侧还有正在规划的绿化带，休闲娱乐很便利，有家乐福，，翠微和美廉美等。,海淀小区,(海淀牡丹园)小关街,1980,POINT (116.384997 39.986023),亚运村街道,朝阳区,北京市,北京市
d2e2c3580e655d91e7f096090e6001e0,亲亲我家,116.470223,39.806059,45419.0,交通出行$小区门口就是公交站，有专25路直达旧宫地铁站，524直达宋家庄地铁站，354到达鲁谷公交站以及专25路到达旧宫地铁站，门口还有摆渡车以及摩拜单车，可以直接到旧宫地铁站$$小区介绍$小区是2005年建成的小区，小区内部绿植葱葱，果树林立，有自己内部篮球场和足球场地，还有小区自己的休闲公园。环境优美，小区停车位充足，物业费1.8元/平米。小区门口底墒有餐馆和小型便利店，满足日常所需$$周边配套$小区北面是12万平方米住总万科购物广场，电影院、百货、品牌餐饮于一体，供您生活消费，798烧烤等，距离小区500米处有购物广场，集购物，娱乐为一体的商场，出东门可以直接上亦庄开发区$$适宜人群$小区内居住适合各种年龄阶段居住，老人居住有花园，还有小区东门的凉水河畔以及河畔公园，南门出门可以去首航*市，住总万科广场，生活便利，年轻人居住,大兴小区,"(大兴旧宫)旧头路36号, 旧宫镇秀水花园",2004,POINT (116.470223 39.806059),亦庄地区,大兴区,北京市,北京市
a52a0312e5c3841c2346591c6f498616,富乐社区一号院,116.64184,40.341533,29515.0,交通出行$小区出门就有北大街公交站，有公交车916京承快车/861内环/862外环/H19路/H1路/H23路/H24路$$小区介绍$富乐北里小区是成熟社区，配套齐全，商场、银行、邮局、公交、早市、餐饮一应俱全$$周边配套$小区东边有妇幼，有健身公园，有怀柔大世界大卖场，小区旺东有大兴发卖场,怀柔小区,(怀柔怀柔)北大街富乐社区一号院,1990,POINT (116.64184 40.341533),怀柔地区,怀柔区,北京市,北京市
c76f26dfb0c8826ea819df5d3f7c6d0b,天宁寺西里,116.350008,39.898877,97159.0,交通出行$公交有：广安门北公交站，广外关厢公交站等；地铁有：7号线达官营地铁站、2号线长椿街地铁站等；出小区往东走直通西二环，往南是广安门外大街，往北是莲花池东路，方便您的交通出行。$$小区介绍$小区2个院子，这套房子是后面院子，只有3幢楼，管理好，二热的家属楼，人员素质高！$$周边配套$小区东面有北京滨河公园，再往东二环里面有宣武公园；小区往东南是一所三甲医院广安门中医院；有购物商场有物美生活广场、天虹商场、菜市口百货等。$$适宜人群$房子是中间层的两居室，采光和视野好，适宜年轻的小两口当婚房购买或者家里有老人给看孩子也住的开！,西城小区,(西城天宁寺)天宁寺西里,1979,POINT (116.350008 39.898877),广安门内街道,西城区,北京市,北京市
b29083e360a9d564ed7af67db6b4802b,美丽园,116.284321,39.942689,122140.0,"交通出行$小区出门走300米就是营慧寺公交站，有22趟公交，距离海淀五路居地铁站715米（此数据来源于高德地图），交通便利。$$小区介绍$美丽园小区开发商是东方鸿铭，物业是河北恒辉，一共34栋楼，1378户,物业费1.82元一平米，占地21万平米,建筑面积20万平米，小区适合宜居。$$周边配套$小区配套成熟，西门北门都有*市，西门是二商*市，生活物品都能满足，小区南边五路居地下有一个早市每天早上可以去既便宜又新鲜，大一点的*市可以去欧尚，家乐福，世纪金源。",海淀小区,(海淀四季青)美丽园路美丽园,2000,POINT (116.284321 39.942689),曙光街道,海淀区,北京市,北京市
46d9a70ad7ebd256187fccee6b796f80,天伦北里,116.353564,39.878291,72062.0,交通出行$二环边丽泽旁交通好，两条在地铁线，向东一站即可到达西铁营万达，出了小区菜户营桥公交线路繁多，四通八达去哪儿都方便。开车出小区就能上二环，城里上班比较快捷。小区有三片停车场，是二环边少有的能基本满足小区车位需求的小区之一。$$小区介绍$本楼是天伦北里小区2005年的 是林业局或者是当时自己卖的 楼栋有自己的停车场 和出入口 平时去地铁站方便$$周边配套$距金融街6公里，西单大悦城6.4公里，北京丽泽金融商务区1.4公里，二环护城河滨河公园330米，金中都公园380米，物美(白纸坊店)1300米，中国中医科学院广安门医院2.7公里，玉林烤鸭店(白纸坊店)800米，稻香村(白纸坊店)650米。（均来自网络地图供参考）$$适宜人群$此房所在楼栋位于小区中间位置，不受二环及铁路的任何影响，楼层高，视野采光都很好，可看到中国尊，适合一家三代人居住，经济实用，下楼就是小区花园，安静舒心。,丰台小区,(丰台菜户营)菜户营12号,1990,POINT (116.353564 39.878291),白纸坊街道,西城区,北京市,北京市
129b8f666974a6847e2eb48be276a40c,iMOMA,116.322785,40.048025,35245.0,交通出行$小区出行方便，门口是清河火车站，有多趟公交车和共享单车方便出行。$$小区介绍$小区是恒温恒湿，商办类，精装修，小区一共一栋楼，分三个单元，物业统一管理，管理很严格。,海淀小区,(海淀上地)北京市海淀区安宁庄西路9号院25号楼,2011,POINT (116.322785 40.048025),清河街道,海淀区,北京市,北京市
1de84e3aef26a8a374f5de05be7d110c,西四北大街156号,116.380263,39.933468,151311.0,小区介绍$小区属于水规院单位管理，总共两栋楼，2梯8户，互不影响，居住人群简单，小区位置也很好，距离西单、金融街、新街口都比较近，公园有：北海公园，景山公园，后海，地铁是4号线西四站/4-6号线平安里站，出行方便，居住舒适。,西城小区,(西城西四)西四北大街156号,1944,POINT (116.380263 39.933468),什刹海街道,西城区,北京市,北京市
fafe0964b4ad4dd7a64b314d01d485bb,郁花园二里,116.339906,39.781801,45437.0,交通出行$小区位于南五环外，距离南五环直线距离约300米（来源百度地图），小区西侧为地铁4号线高米店北站。小区两旁有兴12，兴68，377路，829路等多路公交。$$小区介绍$小区建成于2000年左右，部分集中供暖，部分自供暖；此，属于自供暖户型；小区物业费0.68元㎡，停车免费，车位充足$$周边配套$小区配套完善，交通便利，距离4号线高米店北站1163米；小区西门是小吃一条街、新隆嘉和物美大卖场等，满足生活所需，荟聚和绿地缤纷城等大型商场，适合周末闲暇购物和朋友聚会等； 小区内有社区卫生服务站，仁和医院、大兴人民医院等为您的健康保驾护航$$适宜人群$楼层好，适合有老人和小孩子家庭居住，格局合理，位置好，不临街。,大兴小区,(大兴高米店)郁花园二里,1996,POINT (116.339906 39.781801),西红门地区,大兴区,北京市,北京市
5158b87f7dae80ee81600c26ab610b2e,车站路,116.668263,39.911688,39799.0,交通出行$西有八通线可在通州北苑站出行，南有通州火车站出行方便，邻新华东街的西大街路口公交站，有五路公交车，出行方便。$$小区介绍$小区绿化较好*有30%，物业费与停车费适中，有一百多个车位，小区出去就是车站路小吃一条街，小区年份老*配套齐全。$$周边配套$距离北部西海子公园八百米左右，还*北京北投海爱琴海购物公园，西有万达广场购物方便，南有潞河医院，*配套比较齐全,通州小区,(通州万达)车站路,1994,POINT (116.668263 39.911688),新华街道,通州区,北京市,北京市
a46a54b28f4654a61c05e924471215c6,金隅花石匠二期西区,116.703903,39.879793,52278.0,交通出行$出行方便坐车：有公交车花石匠站，有T107、通6路1站到八通线土桥城铁站，T115到6号线郝家府站，可以出门骑到土桥城铁站，开车出行：社区东侧是东六环，可以在土桥出口出入走京沈高速，南侧是103国道可以到通州城区，走广渠路和京通快速到达市区$$小区介绍$小区是金隅集团开发建设的，是2011年建设的，也是离土桥地铁站最近的区，是低密度社区，花园洋房，园林景观设计，人车分流，物业是自持物业金隅大成物业公司，封闭式管理，都是一梯两户的电梯板楼$$周边配套$旁边配套齐全，社区南侧是华远好天地街，6.8万平米，有博纳国际影院，华联，迪卡侬运动，大鸭梨家常菜，肯德基，庆丰包子，华夏银行，中国银行，多点24小时店，社区西侧是金隅花街有新发地菜篮子，社区北侧是碧水公园$$适宜人群$本小区是洋房社区，人车分流，一梯两户，三居室户型适合一家三代居住，园林景观设计，小区有儿童游乐场。,通州小区,(通州临河里)土桥中街金隅花石匠二期西区,2012,POINT (116.703903 39.879793),永顺镇,通州区,北京市,北京市
55a34bd84380a621c311f2e54c8b37e4,林达海渔广场,116.492222,39.869812,22479.0,"交通出行$多路公交车：300，680,974,683，29路。公交站有小武基桥北。方圆3公里有地铁14号线，还有7号线，还有10号线。$$小区介绍$小区楼龄新，绿化高达百分之35，小区有个海渔公园，每天下班散步遛狗好去处。$$周边配套$配套齐全，有合生汇，萧太后河，还有弘燕路菜市场，还有京客隆。$$适宜人群$适合公司买，适合全款买，本房可以注册，可以办公。更多详情欢迎咨询。",朝阳小区,(朝阳十里河)东四环南路53号院,2010,POINT (116.492222 39.869812),南磨房地区（乡）,朝阳区,北京市,北京市
c4465a24b9ed58efe2d9118ae152a5aa,青春路九院,116.634792,40.328844,31218.0,交通出行$交通便利，近青春路，青春路公交线路齐全，有861/862/916京承快车/916普通。$$小区介绍$小区整体环境好绿化干净，舒适度高，适合对环境要求高的人居住。$$适宜人群$房子中间楼层，居住体验好，采光好，没有遮挡，距离公园近，南北通透户型,怀柔小区,(怀柔怀柔)西园路青春路九院,1989,POINT (116.634792 40.328844),怀柔地区,怀柔区,北京市,北京市
